SEQN,CBD010,CBQ020,CBQ030,CBQ040,CBQ050,CBQ060,CBD070,CBD090,CBD110,CBD120,CBD130,CBQ140,CBD150,CBD160,CBD170,CBD180,CBQ190
44306.0,2.0,1.0,1.0,4.0,4.0,3.0,400.0,0.0,100.0,100.0,50.0,3.0,30.0,6.0,120.0,5.0,5.0
44307.0,1.0,1.0,1.0,3.0,1.0,4.0,685.0,0.0,428.0,0.0,0.0,1.0,10.0,6.0,120.0,7.0,6.0
44308.0,2.0,2.0,3.0,2.0,5.0,3.0,350.0,0.0,90.0,100.0,44.0,4.0,10.0,5.0,180.0,4.0,4.0
44309.0,2.0,1.0,1.0,1.0,4.0,1.0,250.0,0.0,30.0,40.0,0.0,3.0,5.0,6.0,180.0,7.0,6.0
44310.0,2.0,1.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,4.0,99999.0,0.0,nan,666.0,nan
44311.0,1.0,1.0,1.0,3.0,3.0,3.0,1300.0,200.0,150.0,100.0,0.0,4.0,15.0,7.0,300.0,21.0,21.0
44312.0,2.0,2.0,2.0,3.0,5.0,2.0,600.0,100.0,0.0,160.0,0.0,2.0,30.0,6.0,60.0,12.0,12.0
44313.0,1.0,1.0,1.0,3.0,5.0,4.0,600.0,0.0,500.0,200.0,0.0,2.0,30.0,7.0,180.0,7.0,7.0
44314.0,2.0,1.0,2.0,1.0,5.0,1.0,428.0,42.0,150.0,150.0,30.0,2.0,3.0,5.0,60.0,5.0,5.0
44315.0,2.0,2.0,1.0,1.0,5.0,1.0,400.0,50.0,0.0,60.0,0.0,2.0,5.0,7.0,90.0,7.0,7.0
44316.0,2.0,1.0,2.0,5.0,1.0,2.0,400.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,60.0,0.0,nan
44317.0,2.0,2.0,1.0,2.0,5.0,2.0,600.0,150.0,0.0,200.0,100.0,2.0,10.0,7.0,60.0,7.0,7.0
44318.0,2.0,4.0,1.0,5.0,5.0,1.0,500.0,0.0,272.0,0.0,0.0,1.0,120.0,7.0,120.0,14.0,14.0
44319.0,2.0,2.0,2.0,3.0,5.0,4.0,300.0,0.0,200.0,150.0,0.0,4.0,20.0,7.0,60.0,7.0,7.0
44320.0,2.0,1.0,3.0,3.0,5.0,2.0,600.0,0.0,100.0,250.0,75.0,3.0,15.0,5.0,60.0,7.0,7.0
44321.0,2.0,1.0,1.0,2.0,1.0,3.0,1071.0,214.0,0.0,500.0,260.0,1.0,20.0,5.0,180.0,5.0,5.0
44322.0,1.0,2.0,1.0,1.0,2.0,1.0,550.0,0.0,0.0,50.0,0.0,4.0,30.0,7.0,60.0,14.0,14.0
44323.0,2.0,3.0,4.0,3.0,4.0,2.0,600.0,0.0,200.0,0.0,0.0,4.0,15.0,6.0,180.0,2.0,2.0
44324.0,1.0,3.0,3.0,3.0,3.0,3.0,578.0,0.0,278.0,192.0,107.0,2.0,35.0,7.0,30.0,666.0,nan
44325.0,2.0,1.0,2.0,1.0,5.0,5.0,150.0,0.0,0.0,30.0,15.0,2.0,10.0,15.0,60.0,10.0,8.0
44326.0,2.0,2.0,3.0,1.0,5.0,1.0,428.0,107.0,60.0,60.0,0.0,2.0,30.0,5.0,60.0,5.0,5.0
44327.0,2.0,1.0,1.0,4.0,5.0,5.0,500.0,0.0,0.0,999999.0,0.0,5.0,15.0,7.0,120.0,7.0,7.0
44328.0,2.0,1.0,1.0,1.0,5.0,3.0,342.0,0.0,0.0,50.0,0.0,2.0,20.0,7.0,180.0,7.0,7.0
44329.0,2.0,1.0,1.0,1.0,5.0,1.0,514.0,0.0,0.0,120.0,0.0,1.0,10.0,7.0,180.0,14.0,14.0
44330.0,2.0,2.0,4.0,1.0,5.0,1.0,642.0,85.0,250.0,400.0,0.0,2.0,5.0,5.0,120.0,7.0,5.0
44331.0,1.0,1.0,1.0,2.0,3.0,3.0,857.0,0.0,100.0,857.0,0.0,2.0,20.0,7.0,180.0,2.0,2.0
44332.0,1.0,1.0,2.0,2.0,1.0,4.0,75.0,10.0,0.0,50.0,0.0,4.0,15.0,4.0,30.0,666.0,nan
44333.0,2.0,1.0,1.0,1.0,1.0,5.0,500.0,75.0,0.0,0.0,0.0,2.0,15.0,7.0,120.0,7.0,7.0
44334.0,2.0,1.0,1.0,2.0,1.0,4.0,642.0,214.0,100.0,0.0,30.0,2.0,5.0,7.0,90.0,4.0,4.0
44335.0,1.0,1.0,1.0,1.0,1.0,5.0,600.0,100.0,100.0,30.0,30.0,1.0,5.0,5.0,60.0,4.0,4.0
44336.0,2.0,1.0,2.0,3.0,5.0,1.0,600.0,100.0,100.0,75.0,75.0,2.0,25.0,3.0,90.0,4.0,2.0
44337.0,2.0,1.0,1.0,3.0,1.0,5.0,300.0,0.0,30.0,40.0,0.0,3.0,2.0,7.0,60.0,7.0,7.0
44338.0,2.0,3.0,1.0,3.0,5.0,1.0,500.0,0.0,100.0,80.0,40.0,3.0,15.0,7.0,60.0,5.0,5.0
44339.0,2.0,1.0,1.0,1.0,5.0,3.0,600.0,75.0,0.0,0.0,0.0,1.0,15.0,7.0,90.0,7.0,7.0
44340.0,2.0,1.0,2.0,1.0,1.0,3.0,642.0,85.0,0.0,120.0,0.0,2.0,5.0,6.0,30.0,1.0,1.0
44341.0,2.0,3.0,2.0,1.0,5.0,1.0,750.0,0.0,100.0,300.0,125.0,2.0,10.0,5.0,60.0,19.0,14.0
44342.0,2.0,2.0,2.0,3.0,1.0,1.0,500.0,0.0,0.0,50.0,0.0,1.0,10.0,5.0,120.0,7.0,5.0
44343.0,2.0,2.0,1.0,2.0,5.0,2.0,300.0,0.0,0.0,60.0,0.0,1.0,20.0,5.0,40.0,666.0,nan
44344.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44345.0,2.0,1.0,1.0,1.0,1.0,1.0,300.0,0.0,0.0,30.0,0.0,2.0,30.0,6.0,75.0,20.0,20.0
44346.0,2.0,1.0,5.0,2.0,5.0,3.0,400.0,100.0,0.0,200.0,0.0,3.0,30.0,2.0,120.0,3.0,3.0
44347.0,2.0,1.0,1.0,3.0,5.0,1.0,450.0,0.0,200.0,999999.0,999999.0,1.0,10.0,7.0,240.0,5.0,5.0
44348.0,2.0,1.0,2.0,3.0,4.0,2.0,400.0,0.0,300.0,257.0,23.0,1.0,10.0,5.0,60.0,5.0,5.0
44349.0,2.0,3.0,5.0,1.0,5.0,1.0,999999.0,999999.0,0.0,0.0,0.0,4.0,5.0,7.0,120.0,7.0,7.0
44350.0,2.0,1.0,1.0,3.0,5.0,4.0,771.0,257.0,0.0,0.0,0.0,2.0,90.0,7.0,15.0,7.0,7.0
44351.0,2.0,1.0,1.0,1.0,1.0,1.0,600.0,0.0,0.0,400.0,0.0,2.0,15.0,6.0,90.0,5.0,5.0
44352.0,2.0,1.0,1.0,1.0,1.0,1.0,999999.0,999999.0,0.0,30.0,0.0,5.0,5.0,7.0,60.0,7.0,7.0
44353.0,2.0,2.0,4.0,2.0,1.0,5.0,107.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,45.0,666.0,nan
44354.0,1.0,1.0,2.0,3.0,1.0,3.0,300.0,0.0,50.0,60.0,80.0,3.0,10.0,6.0,180.0,18.0,18.0
44355.0,1.0,2.0,3.0,2.0,2.0,2.0,500.0,0.0,100.0,200.0,60.0,1.0,10.0,4.0,90.0,0.0,nan
44356.0,2.0,2.0,4.0,4.0,5.0,5.0,999999.0,999999.0,0.0,999999.0,0.0,99.0,10.0,4.0,15.0,4.0,4.0
44357.0,2.0,1.0,1.0,3.0,1.0,3.0,600.0,200.0,100.0,30.0,50.0,2.0,10.0,7.0,120.0,4.0,4.0
44358.0,2.0,1.0,1.0,5.0,1.0,1.0,200.0,0.0,0.0,200.0,0.0,3.0,15.0,4.0,35.0,4.0,4.0
44359.0,1.0,1.0,1.0,1.0,5.0,1.0,500.0,150.0,300.0,300.0,80.0,2.0,15.0,4.0,60.0,7.0,4.0
44360.0,2.0,3.0,4.0,3.0,2.0,3.0,428.0,0.0,214.0,500.0,100.0,2.0,5.0,6.0,120.0,21.0,21.0
44361.0,2.0,1.0,1.0,1.0,1.0,1.0,128.0,0.0,100.0,85.0,0.0,3.0,5.0,5.0,60.0,666.0,nan
44362.0,2.0,2.0,3.0,1.0,1.0,2.0,400.0,50.0,428.0,160.0,60.0,2.0,10.0,5.0,60.0,4.0,4.0
44363.0,2.0,2.0,1.0,2.0,5.0,3.0,514.0,0.0,128.0,0.0,0.0,1.0,10.0,7.0,120.0,6.0,6.0
44364.0,2.0,1.0,3.0,5.0,5.0,4.0,160.0,0.0,0.0,0.0,0.0,4.0,10.0,3.0,120.0,666.0,nan
44365.0,1.0,1.0,1.0,1.0,1.0,1.0,342.0,0.0,171.0,999999.0,0.0,1.0,5.0,5.0,60.0,6.0,4.0
44366.0,1.0,1.0,1.0,5.0,1.0,5.0,214.0,0.0,0.0,50.0,0.0,5.0,5.0,3.0,40.0,666.0,nan
44367.0,2.0,1.0,2.0,3.0,2.0,2.0,300.0,0.0,175.0,257.0,128.0,3.0,30.0,7.0,120.0,10.0,10.0
44368.0,2.0,1.0,1.0,4.0,1.0,4.0,200.0,0.0,0.0,20.0,0.0,3.0,10.0,7.0,60.0,7.0,7.0
44369.0,2.0,1.0,1.0,1.0,1.0,1.0,642.0,85.0,20.0,300.0,0.0,1.0,10.0,5.0,120.0,14.0,10.0
44370.0,2.0,1.0,1.0,1.0,5.0,1.0,428.0,0.0,0.0,42.0,0.0,2.0,10.0,5.0,45.0,5.0,5.0
44371.0,2.0,1.0,1.0,3.0,1.0,2.0,400.0,40.0,0.0,12.0,0.0,2.0,15.0,7.0,45.0,7.0,7.0
44372.0,2.0,2.0,1.0,1.0,1.0,1.0,350.0,50.0,0.0,128.0,0.0,2.0,5.0,7.0,60.0,7.0,7.0
44373.0,2.0,2.0,3.0,2.0,1.0,3.0,535.0,0.0,100.0,385.0,0.0,2.0,5.0,3.0,30.0,4.0,3.0
44374.0,2.0,1.0,1.0,2.0,5.0,1.0,400.0,0.0,0.0,70.0,0.0,4.0,20.0,1.0,60.0,7.0,7.0
44375.0,2.0,1.0,1.0,1.0,5.0,2.0,428.0,0.0,428.0,999999.0,999999.0,1.0,15.0,7.0,120.0,0.0,nan
44376.0,2.0,1.0,2.0,2.0,5.0,5.0,0.0,0.0,642.0,100.0,0.0,2.0,10.0,7.0,120.0,4.0,4.0
44377.0,2.0,1.0,1.0,1.0,5.0,3.0,4500.0,1071.0,200.0,50.0,400.0,4.0,20.0,7.0,300.0,7.0,7.0
44378.0,1.0,1.0,3.0,1.0,1.0,1.0,480.0,50.0,50.0,30.0,30.0,2.0,10.0,5.0,30.0,5.0,5.0
44379.0,2.0,1.0,1.0,1.0,5.0,1.0,200.0,0.0,0.0,20.0,0.0,3.0,40.0,7.0,60.0,7.0,7.0
44380.0,2.0,1.0,1.0,1.0,5.0,1.0,857.0,100.0,129.0,200.0,30.0,1.0,20.0,5.0,120.0,4.0,4.0
44381.0,2.0,1.0,1.0,1.0,1.0,1.0,200.0,0.0,0.0,100.0,0.0,3.0,10.0,2.0,120.0,6.0,3.0
44382.0,2.0,2.0,1.0,1.0,5.0,3.0,230.0,25.0,0.0,150.0,45.0,4.0,5.0,0.0,nan,0.0,nan
44383.0,2.0,1.0,2.0,1.0,5.0,4.0,550.0,0.0,20.0,28.0,0.0,4.0,15.0,7.0,1.0,7.0,7.0
44384.0,1.0,2.0,2.0,3.0,1.0,4.0,250.0,0.0,0.0,128.0,90.0,4.0,25.0,3.0,120.0,21.0,19.0
44385.0,1.0,2.0,2.0,3.0,3.0,3.0,250.0,50.0,100.0,0.0,0.0,1.0,15.0,7.0,240.0,7.0,7.0
44386.0,1.0,2.0,3.0,2.0,5.0,3.0,342.0,0.0,0.0,999999.0,0.0,2.0,15.0,4.0,60.0,4.0,4.0
44387.0,2.0,1.0,1.0,1.0,1.0,4.0,400.0,100.0,0.0,150.0,0.0,2.0,5.0,7.0,120.0,7.0,7.0
44388.0,2.0,2.0,1.0,3.0,1.0,1.0,421.0,0.0,0.0,0.0,0.0,4.0,10.0,7.0,60.0,7.0,7.0
44389.0,2.0,2.0,2.0,2.0,5.0,2.0,360.0,40.0,0.0,0.0,24.0,3.0,10.0,0.0,nan,0.0,nan
44390.0,2.0,3.0,3.0,4.0,5.0,3.0,400.0,50.0,0.0,50.0,0.0,3.0,5.0,0.0,nan,2.0,2.0
44391.0,1.0,1.0,1.0,1.0,5.0,1.0,400.0,30.0,0.0,20.0,0.0,2.0,360.0,4.0,120.0,4.0,4.0
44392.0,2.0,1.0,1.0,5.0,5.0,3.0,400.0,75.0,0.0,0.0,0.0,3.0,15.0,4.0,60.0,666.0,nan
44393.0,2.0,2.0,2.0,2.0,2.0,1.0,400.0,40.0,50.0,250.0,25.0,2.0,5.0,4.0,120.0,7.0,7.0
44394.0,2.0,1.0,1.0,1.0,4.0,2.0,642.0,30.0,50.0,300.0,0.0,2.0,10.0,7.0,90.0,7.0,7.0
44395.0,1.0,1.0,2.0,1.0,5.0,1.0,350.0,50.0,76.0,150.0,50.0,2.0,1.0,3.0,60.0,21.0,14.0
44396.0,2.0,1.0,2.0,2.0,5.0,1.0,500.0,0.0,100.0,100.0,50.0,1.0,5.0,5.0,90.0,8.0,5.0
44397.0,1.0,2.0,1.0,1.0,5.0,2.0,300.0,0.0,321.0,100.0,60.0,4.0,20.0,7.0,90.0,7.0,7.0
44398.0,2.0,3.0,4.0,1.0,1.0,1.0,300.0,0.0,0.0,75.0,50.0,2.0,nan,3.0,60.0,3.0,3.0
44399.0,2.0,2.0,1.0,3.0,5.0,2.0,600.0,0.0,0.0,999999.0,0.0,2.0,5.0,777.0,60.0,7.0,7.0
44400.0,1.0,1.0,1.0,1.0,1.0,1.0,214.0,0.0,0.0,64.0,0.0,3.0,10.0,7.0,10.0,666.0,nan
44401.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44402.0,1.0,1.0,1.0,1.0,5.0,1.0,400.0,0.0,0.0,100.0,0.0,4.0,45.0,7.0,120.0,7.0,7.0
44403.0,1.0,1.0,3.0,2.0,5.0,1.0,150.0,30.0,0.0,40.0,0.0,2.0,5.0,4.0,60.0,14.0,11.0
44404.0,2.0,4.0,1.0,1.0,5.0,1.0,100.0,0.0,0.0,100.0,0.0,5.0,5.0,4.0,60.0,666.0,nan
44405.0,2.0,3.0,2.0,3.0,5.0,3.0,400.0,20.0,0.0,0.0,0.0,3.0,15.0,7.0,120.0,7.0,7.0
44406.0,2.0,1.0,1.0,3.0,5.0,3.0,999999.0,999999.0,0.0,999999.0,22.0,2.0,99999.0,7.0,120.0,7.0,7.0
44407.0,2.0,5.0,5.0,2.0,5.0,2.0,214.0,0.0,50.0,200.0,0.0,1.0,10.0,2.0,10.0,666.0,nan
44408.0,2.0,1.0,1.0,3.0,1.0,1.0,250.0,0.0,0.0,30.0,0.0,3.0,15.0,7.0,180.0,7.0,7.0
44409.0,2.0,2.0,2.0,1.0,4.0,1.0,200.0,50.0,0.0,20.0,0.0,3.0,30.0,7.0,30.0,7.0,7.0
44410.0,1.0,1.0,1.0,4.0,5.0,3.0,400.0,0.0,0.0,50.0,0.0,2.0,10.0,7.0,60.0,7.0,7.0
44411.0,2.0,1.0,1.0,3.0,5.0,1.0,400.0,30.0,6.0,0.0,0.0,4.0,10.0,4.0,30.0,0.0,nan
44412.0,1.0,3.0,3.0,2.0,5.0,2.0,150.0,50.0,0.0,107.0,0.0,4.0,15.0,4.0,90.0,4.0,4.0
44413.0,2.0,1.0,1.0,5.0,1.0,1.0,128.0,0.0,0.0,0.0,0.0,2.0,20.0,3.0,20.0,666.0,nan
44414.0,1.0,1.0,1.0,1.0,5.0,1.0,500.0,50.0,100.0,50.0,50.0,2.0,5.0,7.0,90.0,14.0,14.0
44415.0,2.0,1.0,1.0,1.0,1.0,1.0,500.0,100.0,0.0,350.0,75.0,2.0,15.0,4.0,120.0,4.0,4.0
44416.0,2.0,3.0,1.0,3.0,5.0,1.0,300.0,0.0,15.0,20.0,0.0,4.0,15.0,7.0,90.0,7.0,7.0
44417.0,2.0,5.0,5.0,5.0,5.0,5.0,20.0,10.0,0.0,100.0,30.0,6.0,5.0,0.0,nan,666.0,nan
44418.0,2.0,1.0,2.0,1.0,1.0,1.0,600.0,30.0,0.0,400.0,100.0,2.0,10.0,3.0,60.0,3.0,3.0
44419.0,2.0,2.0,2.0,3.0,5.0,1.0,857.0,171.0,0.0,80.0,0.0,2.0,30.0,6.0,60.0,7.0,7.0
44420.0,2.0,1.0,1.0,4.0,5.0,1.0,128.0,0.0,20.0,85.0,0.0,5.0,5.0,0.0,nan,666.0,nan
44421.0,2.0,1.0,1.0,3.0,1.0,5.0,400.0,0.0,0.0,200.0,200.0,2.0,4.0,7.0,120.0,7.0,7.0
44422.0,2.0,1.0,4.0,4.0,5.0,5.0,300.0,0.0,0.0,12.0,0.0,1.0,2.0,7.0,60.0,7.0,7.0
44423.0,1.0,1.0,3.0,5.0,1.0,1.0,70.0,30.0,350.0,150.0,0.0,2.0,10.0,2.0,120.0,1.0,1.0
44424.0,2.0,1.0,1.0,2.0,1.0,1.0,350.0,50.0,20.0,50.0,25.0,2.0,5.0,5.0,120.0,666.0,nan
44425.0,2.0,2.0,2.0,2.0,4.0,3.0,400.0,100.0,100.0,50.0,214.0,2.0,10.0,2.0,60.0,2.0,2.0
44426.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
44427.0,2.0,1.0,2.0,2.0,3.0,3.0,150.0,0.0,0.0,150.0,0.0,2.0,4.0,6.0,45.0,666.0,nan
44428.0,2.0,1.0,1.0,1.0,5.0,1.0,350.0,70.0,0.0,0.0,40.0,4.0,25.0,7.0,60.0,21.0,21.0
44429.0,2.0,5.0,3.0,3.0,5.0,5.0,100.0,20.0,0.0,10.0,0.0,4.0,3.0,4.0,60.0,0.0,nan
44430.0,2.0,3.0,3.0,2.0,5.0,1.0,350.0,0.0,100.0,100.0,60.0,2.0,5.0,2.0,60.0,0.0,nan
44431.0,1.0,2.0,2.0,4.0,5.0,5.0,278.0,0.0,0.0,20.0,0.0,3.0,30.0,4.0,60.0,7.0,7.0
44432.0,2.0,1.0,1.0,1.0,5.0,1.0,200.0,0.0,0.0,100.0,0.0,2.0,6.0,7.0,60.0,7.0,7.0
44433.0,2.0,1.0,1.0,2.0,3.0,1.0,200.0,75.0,0.0,100.0,5.0,4.0,5.0,7.0,180.0,19.0,19.0
44434.0,2.0,1.0,1.0,3.0,1.0,3.0,400.0,0.0,100.0,100.0,0.0,1.0,15.0,5.0,60.0,3.0,2.0
44435.0,1.0,1.0,1.0,1.0,5.0,1.0,857.0,342.0,500.0,500.0,200.0,2.0,15.0,4.0,30.0,4.0,4.0
44436.0,2.0,1.0,1.0,5.0,1.0,4.0,600.0,60.0,300.0,160.0,21.0,2.0,5.0,5.0,120.0,5.0,5.0
44437.0,2.0,1.0,1.0,4.0,5.0,4.0,428.0,999999.0,257.0,0.0,0.0,2.0,15.0,7.0,90.0,7.0,7.0
44438.0,1.0,1.0,1.0,4.0,1.0,3.0,800.0,100.0,0.0,0.0,25.0,2.0,15.0,7.0,30.0,3.0,3.0
44439.0,2.0,4.0,1.0,4.0,1.0,1.0,250.0,50.0,200.0,150.0,100.0,2.0,10.0,3.0,120.0,1.0,1.0
44440.0,2.0,1.0,1.0,3.0,2.0,3.0,800.0,100.0,200.0,100.0,0.0,3.0,20.0,6.0,120.0,7.0,6.0
44441.0,2.0,1.0,1.0,1.0,5.0,4.0,450.0,50.0,0.0,22.0,0.0,4.0,10.0,7.0,120.0,1.0,1.0
44442.0,2.0,3.0,2.0,1.0,5.0,1.0,400.0,100.0,0.0,200.0,0.0,4.0,15.0,0.0,nan,7.0,0.0
44443.0,2.0,2.0,3.0,4.0,1.0,4.0,500.0,100.0,50.0,150.0,80.0,3.0,15.0,6.0,60.0,7.0,6.0
44444.0,2.0,1.0,1.0,1.0,1.0,1.0,500.0,50.0,0.0,30.0,20.0,2.0,15.0,7.0,60.0,666.0,nan
44445.0,1.0,2.0,2.0,3.0,5.0,3.0,500.0,0.0,200.0,150.0,30.0,1.0,15.0,5.0,180.0,5.0,5.0
44446.0,2.0,1.0,1.0,3.0,4.0,3.0,300.0,0.0,200.0,50.0,40.0,1.0,20.0,6.0,90.0,3.0,3.0
44447.0,2.0,1.0,1.0,1.0,5.0,1.0,800.0,0.0,0.0,60.0,50.0,2.0,5.0,7.0,60.0,5.0,5.0
44448.0,1.0,2.0,3.0,4.0,5.0,3.0,450.0,0.0,300.0,300.0,40.0,3.0,5.0,7.0,120.0,7.0,7.0
44449.0,nan,1.0,1.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,6.0,99999.0,0.0,nan,666.0,nan
44450.0,2.0,1.0,1.0,1.0,5.0,1.0,642.0,0.0,0.0,428.0,0.0,3.0,10.0,1.0,120.0,1.0,1.0
44451.0,1.0,1.0,1.0,1.0,1.0,3.0,857.0,171.0,85.0,428.0,0.0,2.0,5.0,6.0,60.0,10.0,10.0
44452.0,2.0,1.0,1.0,1.0,1.0,1.0,300.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,20.0,7.0,7.0
44453.0,2.0,1.0,2.0,3.0,5.0,1.0,400.0,0.0,0.0,0.0,0.0,2.0,35.0,7.0,90.0,7.0,7.0
44454.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,0.0,0.0,160.0,0.0,1.0,10.0,7.0,60.0,7.0,7.0
44455.0,1.0,1.0,1.0,4.0,1.0,4.0,428.0,50.0,0.0,30.0,0.0,2.0,10.0,5.0,60.0,20.0,19.0
44456.0,2.0,1.0,4.0,1.0,1.0,1.0,800.0,200.0,0.0,700.0,0.0,1.0,10.0,2.0,90.0,3.0,1.0
44457.0,1.0,2.0,2.0,3.0,2.0,5.0,300.0,0.0,0.0,160.0,0.0,3.0,25.0,7.0,90.0,15.0,15.0
44458.0,2.0,3.0,1.0,5.0,5.0,3.0,250.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,240.0,7.0,5.0
44459.0,2.0,2.0,4.0,3.0,5.0,4.0,557.0,40.0,40.0,128.0,0.0,2.0,10.0,7.0,90.0,7.0,7.0
44460.0,2.0,1.0,1.0,1.0,5.0,1.0,642.0,0.0,214.0,0.0,0.0,1.0,5.0,7.0,120.0,7.0,7.0
44461.0,2.0,3.0,1.0,1.0,5.0,2.0,100.0,0.0,0.0,20.0,7.0,4.0,20.0,4.0,40.0,666.0,nan
44462.0,2.0,1.0,1.0,1.0,5.0,1.0,500.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,60.0,21.0,21.0
44463.0,2.0,1.0,1.0,2.0,2.0,4.0,300.0,100.0,150.0,40.0,25.0,3.0,20.0,4.0,120.0,7.0,7.0
44464.0,2.0,1.0,3.0,5.0,5.0,3.0,450.0,0.0,0.0,250.0,0.0,3.0,10.0,1.0,60.0,1.0,1.0
44465.0,2.0,2.0,1.0,1.0,5.0,1.0,428.0,0.0,100.0,0.0,0.0,2.0,5.0,0.0,nan,666.0,nan
44466.0,2.0,2.0,3.0,3.0,5.0,4.0,150.0,15.0,0.0,12.0,0.0,4.0,10.0,3.0,120.0,666.0,nan
44467.0,1.0,1.0,2.0,5.0,5.0,1.0,140.0,0.0,0.0,60.0,0.0,3.0,20.0,2.0,60.0,2.0,2.0
44468.0,2.0,1.0,3.0,4.0,5.0,1.0,514.0,0.0,171.0,171.0,0.0,2.0,10.0,3.0,60.0,20.0,20.0
44469.0,1.0,1.0,1.0,1.0,1.0,5.0,900.0,125.0,0.0,150.0,0.0,2.0,3.0,7.0,120.0,7.0,7.0
44470.0,2.0,2.0,1.0,4.0,1.0,4.0,557.0,64.0,128.0,50.0,20.0,3.0,2.0,4.0,60.0,5.0,5.0
44471.0,2.0,1.0,1.0,1.0,5.0,1.0,400.0,0.0,0.0,0.0,0.0,3.0,30.0,5.0,60.0,5.0,5.0
44472.0,2.0,2.0,2.0,1.0,4.0,1.0,500.0,0.0,0.0,3000.0,100.0,4.0,5.0,2.0,120.0,5.0,2.0
44473.0,1.0,1.0,1.0,1.0,5.0,1.0,450.0,0.0,40.0,100.0,100.0,3.0,3.0,4.0,120.0,4.0,4.0
44474.0,2.0,2.0,4.0,3.0,1.0,4.0,100.0,20.0,0.0,15.0,0.0,2.0,45.0,0.0,nan,666.0,nan
44475.0,2.0,1.0,1.0,3.0,5.0,1.0,350.0,0.0,0.0,300.0,0.0,1.0,30.0,7.0,120.0,666.0,nan
44476.0,2.0,1.0,4.0,1.0,5.0,5.0,20.0,999999.0,15.0,10.0,0.0,3.0,120.0,7.0,30.0,666.0,nan
44477.0,2.0,1.0,1.0,3.0,5.0,1.0,450.0,0.0,200.0,999999.0,999999.0,1.0,10.0,7.0,240.0,5.0,5.0
44478.0,2.0,1.0,1.0,3.0,5.0,2.0,800.0,999999.0,0.0,200.0,0.0,2.0,20.0,0.0,nan,3.0,3.0
44479.0,1.0,2.0,2.0,3.0,5.0,3.0,300.0,0.0,0.0,200.0,40.0,4.0,15.0,4.0,120.0,7.0,7.0
44480.0,2.0,3.0,3.0,2.0,5.0,3.0,300.0,50.0,10.0,100.0,30.0,3.0,10.0,2.0,60.0,2.0,2.0
44481.0,2.0,1.0,1.0,1.0,5.0,2.0,214.0,0.0,192.0,107.0,0.0,1.0,15.0,7.0,60.0,666.0,nan
44482.0,2.0,1.0,4.0,2.0,5.0,1.0,640.0,140.0,50.0,50.0,50.0,2.0,10.0,4.0,60.0,3.0,3.0
44483.0,2.0,1.0,1.0,1.0,5.0,1.0,800.0,0.0,0.0,150.0,0.0,3.0,20.0,7.0,60.0,7.0,7.0
44484.0,2.0,2.0,1.0,2.0,5.0,2.0,500.0,0.0,120.0,20.0,0.0,2.0,5.0,5.0,90.0,14.0,10.0
44485.0,2.0,2.0,2.0,2.0,3.0,4.0,600.0,0.0,200.0,150.0,60.0,3.0,10.0,5.0,120.0,5.0,5.0
44486.0,2.0,1.0,3.0,4.0,3.0,4.0,428.0,0.0,100.0,100.0,0.0,2.0,5.0,6.0,60.0,7.0,6.0
44487.0,1.0,2.0,2.0,3.0,3.0,3.0,257.0,42.0,0.0,400.0,50.0,5.0,10.0,0.0,nan,1.0,0.0
44488.0,1.0,1.0,1.0,4.0,5.0,2.0,400.0,30.0,0.0,40.0,10.0,3.0,30.0,5.0,60.0,1.0,1.0
44489.0,2.0,1.0,1.0,3.0,5.0,1.0,500.0,140.0,50.0,120.0,80.0,3.0,25.0,6.0,40.0,21.0,19.0
44490.0,2.0,1.0,1.0,1.0,5.0,1.0,450.0,150.0,20.0,0.0,0.0,4.0,10.0,7.0,60.0,7.0,7.0
44491.0,2.0,1.0,1.0,1.0,5.0,4.0,771.0,0.0,0.0,342.0,25.0,2.0,20.0,5.0,120.0,3.0,3.0
44492.0,2.0,1.0,2.0,1.0,5.0,1.0,300.0,20.0,40.0,128.0,0.0,4.0,15.0,3.0,75.0,21.0,9.0
44493.0,2.0,1.0,1.0,1.0,1.0,5.0,500.0,50.0,0.0,12.0,0.0,2.0,5.0,7.0,30.0,7.0,7.0
44494.0,1.0,1.0,1.0,3.0,1.0,1.0,800.0,200.0,200.0,214.0,16.0,2.0,15.0,3.0,90.0,14.0,12.0
44495.0,2.0,1.0,1.0,1.0,1.0,5.0,250.0,50.0,0.0,500.0,0.0,2.0,15.0,7.0,90.0,14.0,9.0
44496.0,1.0,2.0,3.0,3.0,5.0,1.0,500.0,100.0,0.0,30.0,0.0,2.0,15.0,7.0,60.0,7.0,7.0
